timestamp,open,high,low,close,volume
2025-04-28 03:08:00,93501.61,93514.75,93492.94,93492.94,1.06308
2025-04-28 03:09:00,93492.94,93504.24,93406.64,93495.69,1.24609
2025-04-28 03:10:00,93510.56,93516.08,93508.45,93508.45,0.91093
2025-04-28 03:11:00,93516.08,93520.0,93452.65,93519.05,1.52649
2025-04-28 03:12:00,93519.05,93534.9,93516.38,93521.73,0.50852
2025-04-28 03:13:00,93522.4,93539.3,93521.72,93539.29,2.42422
2025-04-28 03:14:00,93539.29,93589.31,93539.23,93589.31,2.27846
2025-04-28 03:15:00,93589.66,93600.71,93589.31,93600.35,1.81055
2025-04-28 03:16:00,93600.71,93692.57,93600.35,93692.57,1.72179
2025-04-28 03:17:00,93692.57,93692.57,93675.21,93682.07,0.31689
2025-04-28 03:18:00,93667.95,93700.01,93651.99,93700.01,1.23111
2025-04-28 03:19:00,93700.01,93704.69,93698.51,93704.69,1.18217
2025-04-28 03:20:00,93704.69,93736.18,93704.69,93736.18,1.30983
2025-04-28 03:21:00,93736.18,93774.24,93722.77,93738.29,3.62248
2025-04-28 03:22:00,93737.71,93751.82,93725.9,93728.47,2.29848
2025-04-28 03:23:00,93728.47,93760.0,93701.3,93759.0,2.02354
2025-04-28 03:24:00,93759.0,93760.2,93746.42,93746.42,1.35593
2025-04-28 03:25:00,93746.42,93762.58,93746.2,93752.55,1.32228
2025-04-28 03:26:00,93752.53,93775.99,93740.15,93775.99,3.69627
2025-04-28 03:27:00,93775.99,93783.29,93765.89,93765.89,1.30535
2025-04-28 03:28:00,93764.36,93774.04,93553.55,93774.03,1.16892
2025-04-28 03:29:00,93774.03,93786.28,93765.23,93770.22,1.09967
2025-04-28 03:30:00,93770.38,93780.19,93763.99,93780.19,1.1326
2025-04-28 03:31:00,93780.75,93781.65,93739.13,93739.13,0.47388
2025-04-28 03:32:00,93739.14,93949.47,93727.84,93813.99,2.35662
2025-04-28 03:33:00,93813.99,93965.5,93813.99,93841.26,1.7117
2025-04-28 03:34:00,93841.08,93841.45,93833.79,93833.79,1.57524
2025-04-28 03:35:00,93833.78,93834.0,93821.88,93821.88,0.37275
2025-04-28 03:36:00,93821.88,93833.97,93819.88,93819.88,1.00996
2025-04-28 03:37:00,93833.97,93914.9,93819.88,93904.38,1.74937
2025-04-28 03:38:00,93904.38,93919.99,93904.37,93908.88,1.65407
2025-04-28 03:39:00,93908.88,93911.33,93886.19,93898.99,0.91857
2025-04-28 03:40:00,93899.0,93899.0,93841.84,93899.0,0.98143
2025-04-28 03:41:00,93841.84,93899.0,93819.91,93819.91,2.01666
2025-04-28 03:42:00,93819.91,93819.91,93796.24,93798.0,0.50077
2025-04-28 03:43:00,93799.57,93824.19,93788.64,93809.99,0.27497
2025-04-28 03:44:00,93809.28,93873.5,93809.28,93872.53,2.15488
2025-04-28 03:45:00,93872.53,93872.55,93867.84,93867.84,0.37107
2025-04-28 03:46:00,93867.84,93868.01,93851.77,93864.96,1.2228
2025-04-28 03:47:00,93864.97,93864.97,93864.02,93864.02,0.0269
2025-04-28 03:48:00,93864.96,93880.0,93854.87,93878.68,0.82709
2025-04-28 03:49:00,93878.68,93880.91,93826.96,93861.43,1.30405
2025-04-28 03:50:00,93860.97,93871.72,93857.98,93857.98,2.63499
2025-04-28 03:51:00,93844.45,93844.45,93825.18,93825.18,0.19176
2025-04-28 03:52:00,93825.38,93836.89,93824.32,93826.29,0.3818
2025-04-28 03:53:00,93826.36,93828.13,93818.99,93818.99,0.59387
2025-04-28 03:54:00,93819.01,93819.01,93806.87,93818.83,0.40052
2025-04-28 03:55:00,93818.83,93869.57,93818.55,93846.4,1.73196
2025-04-28 03:56:00,93846.4,93846.4,93825.37,93826.41,1.18093
2025-04-28 03:57:00,93826.4,93846.01,93826.39,93846.0,0.47687
2025-04-28 03:58:00,93845.99,93855.38,93842.0,93852.84,1.34193
2025-04-28 03:59:00,93852.84,93857.16,93837.28,93837.36,1.79538
2025-04-28 04:00:00,93837.36,93901.55,93836.54,93899.99,3.14123
2025-04-28 04:01:00,93899.99,93919.2,93899.99,93918.96,1.54099
2025-04-28 04:02:00,93916.49,93925.99,93905.01,93925.99,3.55833
2025-04-28 04:03:00,93923.79,93944.0,93910.06,93918.4,1.32798
2025-04-28 04:04:00,93918.4,93951.99,93916.8,93951.99,1.51162
2025-04-28 04:05:00,93952.39,93953.17,93951.99,93953.17,0.54872
2025-04-28 04:06:00,93954.78,93957.16,93953.52,93956.53,0.28037
2025-04-28 04:07:00,93956.53,93956.54,93913.51,93913.51,1.51152
2025-04-28 04:08:00,93915.43,93924.8,93912.01,93924.8,3.86338
2025-04-28 04:09:00,93916.78,93936.9,93910.78,93911.44,1.86559
2025-04-28 04:10:00,93910.78,93952.58,93793.68,93952.58,3.76883
2025-04-28 04:11:00,93952.58,94357.0,93938.4,93942.62,1.61833
2025-04-28 04:12:00,93942.61,93953.18,93939.57,93952.94,1.25373
2025-04-28 04:13:00,93952.94,93990.67,93950.16,93990.67,1.61851
2025-04-28 04:14:00,93990.67,94000.0,93990.58,93999.12,0.93379
2025-04-28 04:15:00,93999.12,94000.01,93967.49,93972.06,1.06262
2025-04-28 04:16:00,93972.06,93972.07,93948.78,93960.0,0.98423
2025-04-28 04:17:00,93960.0,93960.01,93940.0,93940.14,0.19665
2025-04-28 04:18:00,93940.15,93980.0,93940.0,93980.0,1.50889
2025-04-28 04:19:00,93979.9,93992.5,93976.69,93980.0,0.4523
2025-04-28 04:20:00,93979.99,94025.37,93975.65,94022.92,1.70216
2025-04-28 04:21:00,94021.12,94025.36,93995.07,93995.07,1.70172
2025-04-28 04:22:00,94016.42,94016.42,93956.51,93963.69,1.47461
2025-04-28 04:23:00,93966.0,94049.37,93965.99,94047.2,3.4874
2025-04-28 04:24:00,94049.37,94050.67,94043.47,94043.82,0.7128
2025-04-28 04:25:00,94044.07,94054.13,94042.27,94054.06,1.80992
2025-04-28 04:26:00,94054.06,94075.81,94053.84,94068.94,1.55654
2025-04-28 04:27:00,94068.94,94074.27,94068.94,94074.27,0.50197
2025-04-28 04:28:00,94073.01,94079.17,94073.01,94079.17,0.62567
2025-04-28 04:29:00,94079.17,94139.32,94079.15,94139.32,2.37583
2025-04-28 04:30:00,94139.32,94166.42,94079.15,94142.75,1.81005
2025-04-28 04:31:00,94142.76,94142.76,94089.74,94090.57,2.07939
2025-04-28 04:32:00,94090.44,94090.45,94066.39,94066.39,1.51916
2025-04-28 04:33:00,94065.39,94100.57,94065.39,94100.57,1.88062
2025-04-28 04:34:00,94102.01,94117.74,94095.53,94106.81,2.29683
2025-04-28 04:35:00,94106.81,94116.15,94104.58,94108.44,3.45344
2025-04-28 04:36:00,94108.45,94108.8,94071.43,94071.43,1.16896
2025-04-28 04:37:00,94071.44,94071.44,94061.9,94062.03,0.38317
2025-04-28 04:38:00,94062.03,94098.71,94062.03,94097.28,1.08302
2025-04-28 04:39:00,94097.29,94099.0,94097.28,94098.99,0.40088
2025-04-28 04:40:00,94097.51,94097.79,94079.04,94097.28,0.21122
2025-04-28 04:41:00,94097.27,94097.29,94051.01,94051.01,0.74794
2025-04-28 04:42:00,94051.01,94051.64,94035.37,94035.63,0.15155
2025-04-28 04:43:00,94035.64,94046.45,94035.62,94046.45,1.26818
2025-04-28 04:44:00,94046.45,94046.93,94039.66,94039.66,1.00137
2025-04-28 04:45:00,94039.67,94045.0,94039.42,94043.47,0.48731
2025-04-28 04:46:00,94043.47,94051.02,94039.05,94045.0,0.5976
2025-04-28 04:47:00,94045.0,94090.82,94043.47,94081.82,1.65505
2025-04-28 04:48:00,94083.48,94083.53,94081.53,94081.53,0.9551
2025-04-28 04:49:00,94081.53,94106.29,94080.0,94106.28,3.00081
2025-04-28 04:50:00,94106.29,94111.51,94104.81,94111.51,0.58735
2025-04-28 04:51:00,94111.51,94112.44,94093.0,94093.75,0.23907
2025-04-28 04:52:00,94092.97,94097.5,94042.23,94097.5,1.19364
2025-04-28 04:53:00,94042.23,94097.5,94018.31,94030.16,0.29948
2025-04-28 04:54:00,94030.17,94030.17,94029.53,94030.15,0.01745
2025-04-28 04:55:00,94030.17,94030.3,94013.43,94026.21,3.82658
2025-04-28 04:56:00,94030.0,94030.01,94020.51,94020.51,0.37252
2025-04-28 04:57:00,94020.51,94030.0,94008.68,94008.99,1.31941
2025-04-28 04:58:00,94009.0,94009.01,94008.98,94008.98,0.02268
2025-04-28 04:59:00,94008.98,94036.48,94008.98,94036.48,1.88072
2025-04-28 05:00:00,94036.48,94037.09,94036.47,94036.47,0.4137
2025-04-28 05:01:00,94036.47,94043.48,94036.4,94041.67,1.94555
2025-04-28 05:02:00,94043.47,94049.2,94043.46,94043.46,0.71332
2025-04-28 05:03:00,94043.48,94063.43,94034.54,94063.43,0.93167
2025-04-28 05:04:00,94063.43,94063.64,94019.0,94019.0,1.01229
2025-04-28 05:05:00,94019.0,94020.52,94009.01,94009.01,1.22229
2025-04-28 05:06:00,94009.01,94018.2,94008.91,94018.2,1.46786
2025-04-28 05:07:00,94018.28,94039.3,94018.2,94029.74,0.97149
2025-04-28 05:08:00,94029.75,94052.0,94029.74,94051.99,0.92301
2025-04-28 05:09:00,94051.8,94062.27,94048.09,94048.09,0.87505
2025-04-28 05:10:00,94062.27,94099.99,94036.5,94099.99,1.64261
2025-04-28 05:11:00,94099.99,94125.67,94098.76,94125.67,1.4742
2025-04-28 05:12:00,94125.67,94198.0,94099.98,94185.23,1.89164
2025-04-28 05:13:00,94179.68,94181.44,94134.46,94134.46,0.91544
2025-04-28 05:14:00,94134.0,94134.47,94089.38,94111.91,1.94266
2025-04-28 05:15:00,94110.1,94111.91,94098.62,94109.45,0.21313
2025-04-28 05:16:00,94109.42,94144.61,94109.42,94140.0,2.01168
2025-04-28 05:17:00,94144.61,94159.81,94140.0,94149.7,1.76051
2025-04-28 05:18:00,94149.71,94150.61,94139.89,94149.71,0.3034
2025-04-28 05:19:00,94149.72,94153.5,94149.22,94149.22,0.6582
2025-04-28 05:20:00,94149.23,94149.23,94130.35,94149.22,1.2226
2025-04-28 05:21:00,94149.23,94162.4,94146.76,94149.22,1.17866
2025-04-28 05:22:00,94162.4,94171.72,94138.95,94162.38,1.46634
2025-04-28 05:23:00,94162.38,94167.03,94146.51,94151.37,1.54262
2025-04-28 05:24:00,94146.51,94163.18,94113.14,94113.14,1.68242
2025-04-28 05:25:00,94113.14,94130.44,94113.14,94125.49,0.39893
2025-04-28 05:26:00,94125.49,94125.51,94110.44,94119.1,1.52727
2025-04-28 05:27:00,94130.44,94163.63,94119.1,94163.63,1.60151
2025-04-28 05:28:00,94163.63,94204.47,94149.99,94200.0,1.40942
2025-04-28 05:29:00,94199.98,94215.95,94199.97,94207.32,0.48869
2025-04-28 05:30:00,94197.4,94273.99,94197.4,94254.39,2.52738
2025-04-28 05:31:00,94254.39,94263.31,94046.78,94049.74,3.35906
2025-04-28 05:32:00,94049.74,94108.81,94046.78,94101.53,2.33851
2025-04-28 05:33:00,94101.53,94118.0,94101.52,94114.51,1.37861
2025-04-28 05:34:00,94114.51,94120.0,94071.27,94071.28,1.13773
2025-04-28 05:35:00,94071.26,94083.49,94039.51,94039.51,3.62498
2025-04-28 05:36:00,94039.51,94052.0,94039.51,94044.28,1.97193
2025-04-28 05:37:00,94047.2,94055.5,94047.2,94054.79,0.85574
2025-04-28 05:38:00,94054.81,94086.93,94054.79,94086.93,1.70803
2025-04-28 05:39:00,94086.94,94086.96,94071.58,94071.67,1.62867
2025-04-28 05:40:00,94078.62,94096.69,94070.0,94095.23,1.62883
2025-04-28 05:41:00,94095.23,94195.49,94095.23,94195.49,2.78058
2025-04-28 05:42:00,94191.51,94203.67,94184.73,94184.73,3.15293
2025-04-28 05:43:00,94192.19,94192.19,94158.86,94158.86,0.86864
2025-04-28 05:44:00,94157.79,94161.81,94136.02,94161.81,2.17315
2025-04-28 05:45:00,94160.78,94173.9,94105.74,94105.74,1.06532
2025-04-28 05:46:00,94104.8,94111.83,94101.01,94111.17,0.72491
2025-04-28 05:47:00,94111.17,94139.0,94106.9,94117.09,0.58402
2025-04-28 05:48:00,94124.62,94124.92,94124.59,94124.61,0.1972
2025-04-28 05:49:00,94124.61,94142.85,94120.19,94142.85,1.4363
2025-04-28 05:50:00,94142.85,94142.86,94135.89,94139.5,0.69387
2025-04-28 05:51:00,94128.12,94150.69,94124.79,94150.69,0.84464
2025-04-28 05:52:00,94150.69,94219.05,94149.99,94219.05,2.55554
2025-04-28 05:53:00,94219.05,94219.91,94213.12,94213.12,0.85485
2025-04-28 05:54:00,94213.12,94272.0,94213.11,94272.0,2.40384
2025-04-28 05:55:00,94271.99,94271.99,94215.09,94238.39,1.62192
2025-04-28 05:56:00,94239.98,94242.1,94209.43,94238.37,2.47555
2025-04-28 05:57:00,94238.36,94238.56,94235.81,94235.81,1.29919
2025-04-28 05:58:00,94235.81,94236.72,94219.67,94225.5,0.60974
2025-04-28 05:59:00,94227.36,94227.36,94218.97,94218.97,0.45745
2025-04-28 06:00:00,94218.96,94218.98,94204.81,94204.82,0.24639
2025-04-28 06:01:00,94204.82,94300.01,94200.45,94300.01,1.47501
2025-04-28 06:02:00,94300.0,94300.09,94296.13,94296.13,0.83459
2025-04-28 06:03:00,94295.07,94319.12,94295.07,94319.12,1.8087
2025-04-28 06:04:00,94320.0,94323.05,94320.0,94321.25,1.82305
2025-04-28 06:05:00,94321.25,94327.33,94320.03,94327.31,0.70159
2025-04-28 06:06:00,94327.3,94328.5,94327.3,94328.5,0.66692
