timestamp,open,high,low,close,volume
2025-04-28 00:00:00,1791.67,1791.67,1791.61,1791.61,0.1319
2025-04-28 00:01:00,1791.61,1791.61,1790.12,1790.12,117.1618
2025-04-28 00:02:00,1790.11,1790.11,1789.89,1789.89,45.6933
2025-04-28 00:03:00,1789.82,1791.09,1789.82,1790.19,151.5057
2025-04-28 00:04:00,1790.2,1790.56,1790.18,1790.56,46.4304
2025-04-28 00:05:00,1790.68,1790.91,1790.57,1790.91,77.1412
2025-04-28 00:06:00,1790.91,1792.31,1789.94,1790.1,100.322
2025-04-28 00:07:00,1790.1,1790.2,1788.0,1788.01,34.2856
2025-04-28 00:08:00,1788.05,1788.05,1700.0,1778.25,58.4985
2025-04-28 00:09:00,1776.04,1780.03,1775.85,1777.67,91.7236
2025-04-28 00:10:00,1777.67,1777.69,1775.79,1777.29,110.4535
2025-04-28 00:11:00,1777.28,1777.28,1773.56,1775.59,95.6319
2025-04-28 00:12:00,1775.59,1779.24,1775.59,1777.66,104.3264
2025-04-28 00:13:00,1777.57,1777.9,1776.68,1777.9,127.7409
2025-04-28 00:14:00,1777.9,1781.5,1777.9,1780.2,148.9523
2025-04-28 00:15:00,1780.78,1784.26,1780.64,1783.79,165.4977
2025-04-28 00:16:00,1783.81,1785.08,1782.22,1785.08,151.0652
2025-04-28 00:17:00,1785.15,1785.15,1783.74,1783.82,109.2192
2025-04-28 00:18:00,1783.82,1784.3,1782.01,1782.49,89.2318
2025-04-28 00:19:00,1782.5,1784.12,1782.5,1784.05,78.7996
2025-04-28 00:20:00,1784.05,1785.49,1783.52,1785.49,125.438
2025-04-28 00:21:00,1785.49,1786.88,1785.49,1786.81,132.7493
2025-04-28 00:22:00,1787.58,1788.47,1787.11,1787.11,39.5286
2025-04-28 00:23:00,1786.74,1786.93,1786.08,1786.08,94.9554
2025-04-28 00:24:00,1786.08,1786.08,1774.29,1776.34,190.5405
2025-04-28 00:25:00,1776.69,1777.0,1774.93,1775.36,74.7055
2025-04-28 00:26:00,1775.36,1775.39,1774.68,1774.84,166.2634
2025-04-28 00:27:00,1774.84,1776.87,1774.84,1776.42,81.8503
2025-04-28 00:28:00,1776.58,1776.92,1776.31,1776.92,68.2522
2025-04-28 00:29:00,1776.9,1777.44,1776.78,1777.44,65.2235
2025-04-28 00:30:00,1777.68,1780.04,1777.68,1780.04,178.3247
2025-04-28 00:31:00,1780.04,1781.91,1780.04,1781.91,102.4919
2025-04-28 00:32:00,1781.91,1783.25,1781.91,1782.28,60.0971
2025-04-28 00:33:00,1782.23,1782.23,1781.35,1781.46,80.1117
2025-04-28 00:34:00,1782.0,1783.35,1782.0,1783.35,145.6216
2025-04-28 00:35:00,1783.35,1783.35,1779.93,1780.0,106.8374
2025-04-28 00:36:00,1782.15,1782.15,1779.93,1780.04,38.0833
2025-04-28 00:37:00,1780.04,1780.04,1778.91,1779.11,104.2554
2025-04-28 00:38:00,1779.11,1779.98,1779.11,1779.71,58.7419
2025-04-28 00:39:00,1779.71,1780.17,1779.56,1780.17,171.2333
2025-04-28 00:40:00,1781.38,1781.47,1781.13,1781.13,79.4021
2025-04-28 00:41:00,1781.13,1781.13,1779.09,1779.95,152.6118
2025-04-28 00:42:00,1779.94,1780.07,1778.87,1778.87,72.1026
2025-04-28 00:43:00,1778.72,1778.72,1778.23,1778.33,54.8403
2025-04-28 00:44:00,1778.39,1778.39,1777.39,1777.97,115.4257
2025-04-28 00:45:00,1778.1,1778.37,1777.57,1777.57,124.3483
2025-04-28 00:46:00,1777.54,1777.54,1774.18,1774.18,90.1414
2025-04-28 00:47:00,1774.47,1774.64,1774.17,1774.64,83.3479
